Unnamed: 0,id,owner_id,title_x,status,sub_status,seo_url_x,description_x,jobs,submitdate_x,preview_description,deleted,nonpublic,hidebids,type,bidperiod,hourly_project_info,featured,urgent,assisted,active_prepaid_milestone,time_submitted,time_updated,qualifications,language,attachments,hireme,hireme_initial_bid,invited_freelancers,recommended_freelancers,frontend_project_status,nda_signatures,true_location,local,negotiated,negotiated_bid,time_free_bids_expire,can_post_review,files,user_distance,from_user_location,project_collaborations,support_sessions,track_ids,drive_files,nda_details,pool_ids,enterprise_ids,timeframe,deloitte_details,is_escrow_project,is_seller_kyc_required,is_buyer_kyc_required,local_details,equipment,nda_signatures_new,billing_code,enterprises,enterprise_metadata_values,repost_id,client_engagement,contract_signatures,quotation_id,quotation_version_id,enterprise_linked_projects_details,equipment_groups,project_source,project_source_reference,quality_details,previous_recruiter_project_details,project_note,is_quotation_project,quotation_initial_bid,requires_upfront_funding,group_ids,currency_id,currency_code_x,currency_sign,currency_name,currency_exchange_rate_x,currency_country,currency_is_external,currency_is_escrowcom_supported,budget_minimum_x,budget_maximum_x,budget_name,budget_project_type,budget_currency_id,bid_stats_bid_count_x,bid_stats_bid_avg_x,upgrades_featured,upgrades_sealed,upgrades_nonpublic,upgrades_fulltime,upgrades_urgent,upgrades_qualified,upgrades_NDA,upgrades_assisted,upgrades_active_prepaid_milestone,upgrades_ip_contract,upgrades_success_bundle,upgrades_non_compete,upgrades_project_management,upgrades_pf_only,upgrades_recruiter,upgrades_listed,upgrades_extend,upgrades_unpaid_recruiter,upgrades_premium,upgrades_enterprise,location_country_name,location_country_flag_url,location_country_code,location_country_highres_flag_url,location_country_flag_url_cdn,location_country_highres_flag_url_cdn,location_country_iso3,location_country_region_id,location_country_phone_code,location_country_demonym,location_country_person,location_country_seo_url,location_country_sanction,location_country_language_code,location_country_language_id,location_city,location_latitude,location_longitude,location_vicinity,location_administrative_area,location_full_address,location_administrative_area_code,location_postal_code,location_id,project_reject_reason_description,project_reject_reason_message,hourly_project_info_commitment_hours,hourly_project_info_commitment_interval,hourly_project_info_duration_enum,query,title_y,seo_url_y,submitdate_y,budget_minimum_y,budget_maximum_y,currency_code_y,currency_exchange_rate_y,bid_stats_bid_count_y,bid_stats_bid_avg_y,budget_maximum_usd_x,budget_minimum_usd_x,description_y,title,seo_url,submitdate,budget_minimum,budget_maximum,currency_code,currency_exchange_rate,bid_stats_bid_count,bid_stats_bid_avg,budget_maximum_usd_y,budget_minimum_usd_y,description,proposal
2,37878301,18235140,AI-Powered Business PPT Creation,active,,python/Powered-Business-PPT-Creation,,,1710423739,I am searching for an adept Python Developer who can streamline the process of creating business Pow,False,False,False,fixed,7,,False,False,,,1710423739,1710423739.0,,en,,False,,,,open,,,False,False,,1710420139.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012064,IN,False,False,12500.0,37500.0,,,,3,27583.333333333332,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,
0,37878552,24693388,Python Algo for Trading with Java to place orders -- 2,active,,java/Python-Algo-for-Trading-with,,,1710428550,I am looking for a skilled individual who specializes in Python and Java. Your main objective will b,False,False,False,fixed,7,,False,False,,,1710428550,1710428550.0,,en,,False,,,,open,,,False,False,,1710424950.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,9,162.22222222222223,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,
1,37878525,10617424,Full Stack iOS App Development with AI,active,,iphone-app-development/Full-Stack-iOS-App-Development,,,1710427949,"I'm on the lookout for an experienced full stack developer adept in working with Xcode, Python, and ",False,False,False,fixed,7,,False,False,,,1710427949,1710427949.0,,en,,False,,,,open,,,False,False,,1710428249.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,250.0,750.0,,,,53,515.811320754717,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,
2,37878446,730837,Python-Based Options Trading App,active,,python/Python-Based-Options-Trading-App,,,1710426244,"I am looking for an experienced Python developer to create a comprehensive trading app for me. 

Key",False,False,False,fixed,7,,False,False,,,1710426244,1710426244.0,,en,,False,,,,open,,,False,False,,1710422644.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,12500.0,37500.0,,,,6,35333.333333333336,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,
3,37878411,69677772,Flask Python FileManager Development,active,,python/Flask-Python-FileManager-Development,,,1710425480,I'm seeking an experienced developer to create a file manager using Flask Python platform on a Linux,False,False,False,fixed,7,,False,False,,,1710425480,1710425480.0,,en,,False,,,,open,,,False,False,,1710421880.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,1500.0,12500.0,,,,8,10125.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,
4,37878403,75115056,Full-Stack Blockchain Dev for Token Integration,active,,javascript/Full-Stack-Blockchain-Dev-for,,,1710425475,"I'm in search of a proficient full-stack Blockchain developer, with niche experience in Binance Smar",False,False,False,hourly,7,,False,False,,,1710425475,1710425475.0,,en,,False,,,,open,,,False,False,,1710428980.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,15.0,25.0,,,,32,21.03125,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python,,,,,,,,,,,,,,,,,,,,,,,,,
5,37878377,74688495,HuggingFace & Stable Diffusion Model Deployment,active,,hugging-face/HuggingFace-Stable-Diffusion-Model,,,1710425022,"I am looking for a proficient backend developer, well-versed in Python and Hugging Face. The primary",False,False,False,hourly,7,,False,False,,,1710425022,1710425022.0,,en,,False,,,,open,,,False,False,,1710421422.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,8.0,15.0,,,,3,11.333333333333334,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python,,,,,,,,,,,,,,,,,,,,,,,,,
0,37879000,63900060,Python Telegram Bot For Broadcaster -- 2,active,,php/Python-Telegram-Bot-For-Broadcaster,,,1710437649,I am looking for a seasoned Python developer with experience in Telegram bots. The bot should automa,False,False,False,fixed,7,,False,False,,,1710437649,1710437649.0,,en,,False,,,,open,,,False,False,,1710434049.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,600.0,1500.0,,,,1,1050.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37878987,14526212,Migrate python script baremetal pc to docker,active,,docker/Migrate-python-script-baremetal-docker,,,1710437435,It is necessary to create a container starting already from a working pc where they run correctly at,False,False,False,fixed,7,,False,False,,,1710437435,1710437435.0,,en,,False,,,,open,,,False,False,,1710433835.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,11,127.72727272727273,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37878934,63900060,Python Telegram Bot For Broadcaster,active,,python/Python-Telegram-Bot-For-Broadcaster,,,1710436153,I am looking for a seasoned Python developer with experience in Telegram bots. The bot should automa,False,False,False,fixed,7,,False,False,,,1710436153,1710436153.0,,en,,False,,,,open,,,False,False,,1710432553.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,600.0,1500.0,,,,1,800.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,37878931,75097662,"(Contract)Seeking Ambitious versatile Software Engineer C++ Developer for API Scraping, Websocket",active,,python/Contract-Seeking-Ambitious-versatile,,,1710436095,"I am in need of an expert C++ developer, specifically with solid experience in web API scraping for ",False,False,False,fixed,7,,False,False,,,1710436095,1710436095.0,,en,,False,,,,open,,,False,False,,1710432453.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,7,45.714285714285715,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37878818,10393889,Python Dev for Web Application Development,active,,python/Python-Dev-for-Web-Application,,,1710433713,I'm in need of a proficient Python Full Stack developer to help in designing and building a comprehe,False,False,False,fixed,7,,False,False,,,1710433713,1710433713.0,,en,,False,,,,open,,,False,False,,1710430113.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,47,142.74468085106383,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37878788,27292200,Urgent API Integration with Python with amazon lambda -- 2,active,,php/Urgent-API-Integration-with-Python,,,1710433099,"I need someone with experience in amazon lambda and able to make an integration in 24 hours..

The w",False,False,False,fixed,7,,False,False,,,1710433099,1710433099.0,,en,,False,,,,open,,,False,False,,1710429499.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,22,188.36363636363637,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37878786,63900060,Python Dev for Numerical Data Cleaning -- 2,active,,python/Python-Dev-for-Numerical-Data-37878786,,,1710432993,I need an experienced Python developer to carry out data processing tasks on numerical data. This wi,False,False,False,fixed,7,,False,False,,,1710432993,1710432993.0,,en,,False,,,,open,,,False,False,,1710429393.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,600.0,1500.0,,,,6,958.1666666666666,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,37878764,75096655,Small Tasks Test for Long Term Work | Python: OpenAI --> Anthropic ++ -- 2,active,,python/Small-Tasks-Test-for-Long,,,1710432547,"Looking for someone who can do these test tasks today.

If you can, there is a ton of work and hours",False,False,False,fixed,7,,False,False,,,1710432547,1710432547.0,,en,,False,,,,open,,,False,False,,1710428879.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],9,CAD,$,Canadian Dollar,0.739085,CA,False,False,20.0,80.0,,,,14,53.07142857142857,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,37878721,75117380,Real-Time Stock Market Website Development,active,,html/Real-Time-Stock-Market-Website,,,1710431836,"As an entrepreneur looking to delve into the financial market, I need a proficient web developer who",False,False,False,fixed,7,,False,False,,,1710431836,1710431836.0,,en,,False,,,,open,,,False,False,,1710428145.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,12500.0,37500.0,,,,17,24941.117647058825,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,37878627,23249876,Trading API Development for Futures Orders,active,,python/Trading-API-Development-for-Futures,,,1710429839,I'm in need of a skilled Python developer who can create a well-functioning Trading API. Here's an i,False,False,False,fixed,7,,False,False,,,1710429839,1710429839.0,,en,,False,,,,open,,,False,False,,1710426239.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,1500.0,12500.0,,,,8,16462.5,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,PYTHON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37879172,54430857,Kurdish Speech-to-Text Software with DeepSpeech,active,,python/Kurdish-Speech-Text-Software-with,,,1710440794,"As an end user with a specific need, I am looking for a skilled developer proficient in Python to cr",False,False,False,fixed,7,,False,False,,,1710440794,1710440794.0,,en,,False,,,,open,,,False,False,,1710437194.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,1,20.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,37879114,75119992,API Development for AI Data Operations,active,,software-architecture/API-Development-for-Data-Operations,,,1710440388,I'm searching for an expert Python developer who can create an advanced API for my artificial intell,False,False,False,fixed,7,,False,False,,,1710440388,1710440388.0,,en,,False,,,,open,,,False,False,,1710435945.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,25,203.6,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37879123,24979827,AI and Machine Learning Expert,active,,python/Machine-Learning-Expert-37879123,,,1710439677,"I am seeking a top-tier expert in AI and Machine Learning, with specific proficiency in Python and S",False,False,False,fixed,7,,False,False,,,1710439677,1710439677.0,,en,,False,,,,open,,,False,False,,1710439797.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012056,IN,False,False,15000.0,20000.0,,,,10,17820.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37881079,74917072,Python-Based Bybit Long Trading Bot,active,,python/Python-Based-Bybit-Long-Trading,,,1710490310,I am looking for an experienced developer with proficiency in Python and JavaScript to aid in the de,False,False,False,fixed,63,,False,False,,,1710490310,1710490310.0,,en,,False,,,,open,,,False,False,,1710486679.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,750.0,1500.0,,,,7,1114.2857142857142,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python ,,,,,,,,,,,,,,,,,,,,,,,,,
1,37881034,54339514,Urgent Python Developer for Data Analysis,active,,python/Urgent-Python-Developer-for-Data,,,1710489458,"I need an adept Python developer, proficient in using Jupiter notebook and familiar with the Pandas ",False,False,False,fixed,7,,False,False,,,1710489458,1710489458.0,,en,,False,,,,open,,,False,False,,1710485858.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012066,IN,False,False,600.0,1500.0,,,,9,1838.888888888889,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python ,,,,,,,,,,,,,,,,,,,,,,,,,
2,37881031,71192063,Python Programmer to Capture audio only from Online Meetings using WEB BROWSER.,active,,python/Python-Programmer-Capture-audio-only,,,1710489411,Looking for a skilled Python developer to build an automatic audio capture system for online meeting,False,False,False,fixed,7,,False,False,,,1710489411,1710489411.0,,en,,False,,,,open,,,False,False,,1710485811.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012066,IN,False,False,1500.0,12500.0,,,,4,7800.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python ,,,,,,,,,,,,,,,,,,,,,,,,,
3,37880984,25209053,Multi-Talented Python Developer Needed,active,,python/Multi-Talented-Python-Developer-Needed,,,1710488209,"I am on the lookout for a versatile Python developer who can who can create a Trading System for me
",False,False,False,fixed,7,,False,False,,,1710488209,1710488209.0,,en,,False,,,,open,,,False,False,,1710484594.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.012066,IN,False,False,1500.0,12500.0,,,,3,8066.666666666667,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python ,,,,,,,,,,,,,,,,,,,,,,,,,
4,37880890,46963614,Raspberry Pi Audio Streaming Enthusiast Needed,active,,python/Raspberry-Audio-Streaming-Enthusiast,,,1710486171,"I'm after someone skilled in Python and comfortable with Raspberry Pi functionality, specifically re",False,False,False,fixed,7,,False,False,,,1710486171,1710486171.0,,en,,False,,,,open,,,False,False,,1710482571.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,250.0,750.0,,,,25,522.6,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python ,,,,,,,,,,,,,,,,,,,,,,,,,
5,37880850,7821055,Python Search Trend Analysis,active,,python/Python-Search-Trend-Analysis,,,1710485403,Analyzing google search trends using python lib and api. Better to use free api.,False,False,False,hourly,7,,False,False,,,1710485403,1710485403.0,,en,,False,,,,open,,,False,False,,1710481803.0,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,2.0,8.0,,,,11,7.363636363636363,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python ,,,,,,,,,,,,,,,,,,,,,,,,,
